tomato/tomato_4,This object appears to be a medium sized tomato of a light orange/red color
tomato/tomato_4,This is a yellow-orange large tomato
tomato/tomato_4,An large under-ripened red tomato
tomato/tomato_4,This is a tomato It is not ripe yet
tomato/tomato_4,A picture of a red cabbage
tomato/tomato_4,A picture of a yellow with red tomato
tomato/tomato_4,This is a red color, tamota
tomato/tomato_4,This is a red and yellow tomato
tomato/tomato_4,This is a tomato
tomato/tomato_4,This is a tomato
tomato/tomato_4,this is a tomato
tomato/tomato_4,This is a tomato
tomato/tomato_4,tomato
lemon/lemon_3,This is a lemon
lemon/lemon_3,This is a yellow lemon laying on its side
lemon/lemon_3,This is a yellow lemon
lemon/lemon_3,This is a yellow color, mango
lemon/lemon_3,This is a lemon
lemon/lemon_3,This is a lemon
lemon/lemon_3,This is a lemon
lemon/lemon_3,A picture of a yellow lemon
lemon/lemon_3,This is a lemon
lemon/lemon_3,This is a yellow lemon The peel has a textured look
lemon/lemon_3,This is a picture of a lemon viewed from different angles This is a yellow lemon This is a picture of a medium sized lemon
lemon/lemon_3,
lemon/lemon_3,This is a lemon
lemon/lemon_3,This is a yellow with green lemon
lemon/lemon_1,This is a shapeless object, yellow color
lemon/lemon_1,This is a lemon
lemon/lemon_1,this is a lemon
lemon/lemon_1,This is a lemon
lemon/lemon_1,This is a lemon
lemon/lemon_1,This is a lemon
lemon/lemon_1,This is a yellow lemon
lemon/lemon_1,This is a yellow lemon
lemon/lemon_1,This is a yellow lemon
lemon/lemon_1,this is a yellow lemon
lemon/lemon_1,This is a lemon
lemon/lemon_1,A picture of a yellow lemon
lemon/lemon_1,This is an orange
lemon/lemon_1,This is a lemon
corn/corn_3,This is a corn cob
corn/corn_3,this is a corn
corn/corn_3,This is a yellow color, corn
corn/corn_3,This is an uncooked ear of corn that has been shucked
corn/corn_3,This is an ear of corn that has been peeled It has rows of kernels, and is light yellow
corn/corn_3,This is an ear of corn
corn/corn_3,A picture of a corn
corn/corn_3,This is an ear of corn
corn/corn_3,This is a white cob of corn
corn/corn_3,This vegetable is called corn
corn/corn_3,
corn/corn_3,This is a corn
corn/corn_3,This is the ear of a corn It's not standing up It's more white than yellow
corn/corn_3,This is a sweet corn
corn/corn_1,A light yellow ear of corn that has been shucked  The corn is still on the cob  Because the ear of corn has many kernels that are brown, it does not look fresh and good to eat
corn/corn_1,This is an ear of corn
corn/corn_1,This is husked corn
corn/corn_1,
corn/corn_1,A yellow corn cob
corn/corn_1,This is a sweet corn
corn/corn_1,This is an ear of corn
corn/corn_1,This is corn on the cob laying on its side
corn/corn_1,This is a very light yellow cob of corn
corn/corn_1,This is a yellow color, corn
corn/corn_1,this is a corn
corn/corn_1,This is an ear of corn
corn/corn_1,This is corn on the cob, it is yellow
corn/corn_1,This is a yellow ear of peeled corn with a rough end
lemon/lemon_2,This is a yellow lemon
lemon/lemon_2,This is an orange
lemon/lemon_2,This is a yellow lemon
lemon/lemon_2,This is a lemon
lemon/lemon_2,This is a lemon
lemon/lemon_2,This is a lemon This is a picture of a lemon from different angles
lemon/lemon_2,thi is a yellow fruit
lemon/lemon_2,This is a lemon
lemon/lemon_2,this is a yellow lemon
lemon/lemon_2,This is a lemon
lemon/lemon_2,This is a orange
lemon/lemon_2,This is a picture of a Lemon
lemon/lemon_2,This is a yellow color, bell pepper
lemon/lemon_2,This is a yellow lemon
plum/plum_1,A red apple
plum/plum_1,this is a red apple
plum/plum_1,This is a red apple
plum/plum_1,This is a red color, apple
plum/plum_1,This is a pulm
plum/plum_1,A  picture of a red plum
plum/plum_1,a reddish colored circle The reddish colored circle could be a grape or balloon
plum/plum_1,this is a red sphere
plum/plum_1,red apple
plum/plum_1,This is a purple ball
plum/plum_1,This is a round red glossy object
plum/plum_1,This  is a red plum
plum/plum_1,This is a red sphere
plum/plum_1,This is a ripe tomato
carrot/carrot_4,this is a carrot
carrot/carrot_4,This is a carrot
carrot/carrot_4,This is a red carrot
carrot/carrot_4,This is an orange carrot
carrot/carrot_4,This is a orange color, carrot
carrot/carrot_4,this is a carrot
carrot/carrot_4,A picture of a carrot
carrot/carrot_4,This is a picture of a carrot This is an orange carrot
carrot/carrot_4,This is a carrot
carrot/carrot_4,This is an orange carrot laying on its side
carrot/carrot_4,This is a carrot
carrot/carrot_4,This is acarrot
carrot/carrot_4,This is a long orange carrot
carrot/carrot_4,This is a carrot
semicylinder/semicylinder_2,this is an arch shaped play block
semicylinder/semicylinder_2,This is a toy red block
semicylinder/semicylinder_2,this is a semicylinder
semicylinder/semicylinder_2,This is a red half-circle wedge
semicylinder/semicylinder_2,This is a red wooden block
semicylinder/semicylinder_2,This object is red and is a 3-dimensional hemispherical shape
semicylinder/semicylinder_2,This is a half-circle shaped children's building block toy
semicylinder/semicylinder_2,This is half of a red cylinder
semicylinder/semicylinder_2,This is a red block This is a picture of a child's red building block toy A red block
semicylinder/semicylinder_2,This is semicircle, red color
semicylinder/semicylinder_2,That is a red semicylinder
semicylinder/semicylinder_2,This object is red, shiny, and resembles a wide cylinder split in half
semicylinder/semicylinder_2,This is a red arch shaped item
semicylinder/semicylinder_2,This is a half wheel of cheese wrapped in red wrapping It looks like a 3d half circle
eggplant/eggplant_4,A purple eggplant laying on its side
eggplant/eggplant_4,This is a dark purple European eggplant
eggplant/eggplant_4,This is a purple color, Eggplanet
eggplant/eggplant_4,this is an eggplant
eggplant/eggplant_4,This is an eggplant
eggplant/eggplant_4,This is a picture of an eggplant
eggplant/eggplant_4,this is an eggplant
eggplant/eggplant_4,This is a eggplant laying on its side
eggplant/eggplant_4,This is an eg
eggplant/eggplant_4,This is a eggplant
eggplant/eggplant_4,This is a dark purple eggplant laying on its side
eggplant/eggplant_4,This is a dark purple eggplant
eggplant/eggplant_4,This is an eggplant
eggplant/eggplant_4,This is an eggplant
semicylinder/semicylinder_3,This is a yellow object This object is flat on the bottom This object has a rounded top
semicylinder/semicylinder_3,This is a half round of cheese
semicylinder/semicylinder_3,This is a semicylinder
semicylinder/semicylinder_3,This is a yellow semi circle
semicylinder/semicylinder_3,this is a yellow arch shaped play block
semicylinder/semicylinder_3,This is a bright yellow half circle of wax on top of a white surface
semicylinder/semicylinder_3,This is a yellow, half-circle shaped children's toy
semicylinder/semicylinder_3,image is semicylinder
semicylinder/semicylinder_3,This is half of a yellow cylinder
semicylinder/semicylinder_3,This is semicircle, Yellow color
semicylinder/semicylinder_3,This is the picture of ice cream Ice creams are sweet
semicylinder/semicylinder_3,This is a yellow half-circle wedge
semicylinder/semicylinder_3,This is a yellow wedge of cheese perhaps
semicylinder/semicylinder_3,This is a yellow, arch shaped child's toy
carrot/carrot_2,
carrot/carrot_2,This is a carrot
carrot/carrot_2,A long thick carrot
carrot/carrot_2,This is a carrot
carrot/carrot_2,This is a carrot
carrot/carrot_2,This is a long orange carrot
carrot/carrot_2,This is a carrot
carrot/carrot_2,this is a carrot
carrot/carrot_2,This is a bumpy orange carrot
carrot/carrot_2,this is a carrot
carrot/carrot_2,This is a carrot
carrot/carrot_2,this is a carrot
carrot/carrot_2,This is a orange color carrot
carrot/carrot_2,This is  a carrot
semicylinder/semicylinder_4,This is an arc shaped child's block
semicylinder/semicylinder_4,This is half of a green cylinder
semicylinder/semicylinder_4,A picture of a green semicylinder
semicylinder/semicylinder_4,this is a building block
semicylinder/semicylinder_4,A half oval shaped green toy block
semicylinder/semicylinder_4,This is a green semi circle  It is a 3D shape with one rounded side
semicylinder/semicylinder_4,This is a green wooden block
semicylinder/semicylinder_4,This is a green color, semi circle
semicylinder/semicylinder_4,this is a tent
semicylinder/semicylinder_4,This is a semicylinder shape
semicylinder/semicylinder_4,This is a green half circle shape
semicylinder/semicylinder_4,This is a green, arch shaped child's toy
semicylinder/semicylinder_4,this is a cube
semicylinder/semicylinder_4,This is a green half-circle wedge
eggplant/eggplant_3,this is an eggplant
eggplant/eggplant_3,A picture of an eggplant
eggplant/eggplant_3,This is an eggplant
eggplant/eggplant_3,this is a vegetable eggplant
eggplant/eggplant_3,This is an eggplant The eggplant is black The eggplant has a green cap on the end
eggplant/eggplant_3,This is an eggplant
eggplant/eggplant_3,This is a dark purple European eggplant
eggplant/eggplant_3,a purple eggplant on its side
eggplant/eggplant_3,This is a eggplant
eggplant/eggplant_3,This is a purple color, Eggplanet
eggplant/eggplant_3,This is an eggplant
eggplant/eggplant_3,This is an eggplant
eggplant/eggplant_3,A purple eggplant is lying on its side
eggplant/eggplant_3,This is an eggplant
eggplant/eggplant_1,This is an eggplant
eggplant/eggplant_1,This is a purple and green eggplant
eggplant/eggplant_1,A picture of a eggplant
eggplant/eggplant_1,An eggplant lying on its side A picture of an eggplant This is a picture of an eggplant from 4 different angles
eggplant/eggplant_1,This is an eggplant
eggplant/eggplant_1,This is an eggplant
eggplant/eggplant_1,This is an eggplant
eggplant/eggplant_1,This is an eggplant lying on its side
eggplant/eggplant_1,This is a dark purple European eggplant
eggplant/eggplant_1,This is an eggplant
eggplant/eggplant_1,this is a purple eggplant
eggplant/eggplant_1,This is a purple color, Eggplanet
eggplant/eggplant_1,This is a picture of an eggplant, lying on its side
eggplant/eggplant_1,This is a dark purple eggplant with a green stem
carrot/carrot_3,This is a carrot
carrot/carrot_3,This is a long thin orange carrot
carrot/carrot_3,this is a carrot
carrot/carrot_3,This is a carrot
carrot/carrot_3,This is a carrot
carrot/carrot_3,This is an orange carrot laying on its side
carrot/carrot_3,This is a carrot A picture of an orange carrot This is a vegetable called a carrot A long fresh unpeeled carrot
carrot/carrot_3,The object presented appears to be long orange carrot with a notch towards the tip
carrot/carrot_3,This is a carrot
carrot/carrot_3,This is a carrot
carrot/carrot_3,This is a orange color, carrot
carrot/carrot_3,carrot
carrot/carrot_3,This is a long orange carrot
carrot/carrot_3,This is a carrot
eggplant/eggplant_2,a purple eggplant on its side
eggplant/eggplant_2,This is an eggplant
eggplant/eggplant_2,This is an eggplant
eggplant/eggplant_2,This is an eggplant
eggplant/eggplant_2,
eggplant/eggplant_2,This is a purple eggplant lying on its side
eggplant/eggplant_2,This is a picture of an purple eggplant laying on its side This is a vegetable called an eggplant
eggplant/eggplant_2,This is a dark purple eggplant
eggplant/eggplant_2,This is a dark purple European eggplant
eggplant/eggplant_2,This is a purple color, Eggplanet
eggplant/eggplant_2,This is an eggplant
eggplant/eggplant_2,An eggplant looking perfectly ripe for cooking  It looks like it will make some delicious eggplant parmigiana or enhance some soup
eggplant/eggplant_2,this is an eggplant
eggplant/eggplant_2,This is an eggplant
carrot/carrot_1,This is a carrot
carrot/carrot_1,This is a carrot  It is orange in color and long in length
carrot/carrot_1,This is a long orange carrot
carrot/carrot_1,a peeled carrot
carrot/carrot_1,This is a carrot  This is an unpeeled carrot
carrot/carrot_1,This is a carrot
carrot/carrot_1,This is a carrot, leaves removed
carrot/carrot_1,This is a carrot
carrot/carrot_1,This is a orange color, carrot
carrot/carrot_1,This is a picture of a carrot
carrot/carrot_1,This is a carrot
carrot/carrot_1,This is an orange carrot
carrot/carrot_1,this is a carrot
carrot/carrot_1,
triangle/triangle_4,This is a blue triangle block
triangle/triangle_4,This object appears to be a blue triangular prism of the scalene variety Additionally, this scalene triangle appears to be a right triangle
triangle/triangle_4,This is a triangular blue wedge
triangle/triangle_4,A blue rectangular block
triangle/triangle_4,This is a blue triangular prism
triangle/triangle_4,A picture of a blue cake
triangle/triangle_4,This is a triangle
triangle/triangle_4,This is a blue color, triangle shape
triangle/triangle_4,This is a blue triangular prism
triangle/triangle_4,This is a blue child's toy
triangle/triangle_4,this is a blue wedge shape
triangle/triangle_4,this is a blue roof shaped play block
triangle/triangle_4,This is a blue, triangular prism
triangle/triangle_4,triangle
lime/lime_3,This is a round green shape It could be a brussel sprout
lime/lime_3,This is a green lime saying on its side
lime/lime_3,This is a round light green object
lime/lime_3,This is a green color, chow chow
lime/lime_3,This is a lime
lime/lime_3,This is a lime or a green apple
lime/lime_3,This is a lime
lime/lime_3,This is a green lemon
lime/lime_3,This is a lime
lime/lime_3,This is a green lime
lime/lime_3,This is a lime This is a picture of a lime
lime/lime_3,
lime/lime_3,This is a lime
lime/lime_3,This is a green lime
lime/lime_1,This is a green color, chow chow
lime/lime_1,This is a lime
lime/lime_1,this is a lime
lime/lime_1,This is a lime
lime/lime_1,This is a lime
lime/lime_1,This is a lime
lime/lime_1,This is an ovoid green object on a square base
lime/lime_1,This is a green lime
lime/lime_1,This is a green lime
lime/lime_1,this is a green lime
lime/lime_1,This is a lime
lime/lime_1,This is a green lemon
lime/lime_1,This is a lime
lime/lime_1,This is a lime
cube/cube_3,This is a blue square
cube/cube_3,this is a square blue play block
cube/cube_3,This is a blue color, square shape
cube/cube_3,This is a light blue colored square object that is solid
cube/cube_3,This is a blue rectangular prism
cube/cube_3,This is a blue wooden block
cube/cube_3,A picture of a blue cube
cube/cube_3,This is a blue cube
cube/cube_3,This is a blue cube
cube/cube_3,This is a blue, cube shaped block
cube/cube_3,
cube/cube_3,This is a cube
cube/cube_3,A blue cube against a black background The object appears to be floating Unable to verify the size of the cube
cube/cube_3,This is a cube
cube/cube_1,This is a bright yellow cube  The yellow cube resembles a chunk of butter
cube/cube_1,This is a yellow cube
cube/cube_1,This is a yellow cube
cube/cube_1,
cube/cube_1,A yellow square block
cube/cube_1,This is a cube
cube/cube_1,This is a yellow wooden block
cube/cube_1,This is a large yellow cube
cube/cube_1,This is a yellow cube
cube/cube_1,This is a yellow color, square shape
cube/cube_1,this is a square yellow play block
cube/cube_1,This is toy yellow square block
cube/cube_1,This is a yellow cube
cube/cube_1,This is a yellow cube
lime/lime_2,This is an ovoid green object on a square base
lime/lime_2,This is a lime
lime/lime_2,This is a green lime
lime/lime_2,This is a lime
lime/lime_2,This is a lime
lime/lime_2,This is a lime  This is a picture of a lime from different angles
lime/lime_2,this is a green lime
lime/lime_2,This is a lime
lime/lime_2,this is a green lime
lime/lime_2,This is a lime
lime/lime_2,This is a Lemon
lime/lime_2,This is a blurry picture of a lime
lime/lime_2,This is a green color, chow chow
lime/lime_2,This is a green lime
